Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
1158.437249,3.961267727,5.826265611,2.799436699,96.44568859,76.12853404,0
1271.821908,3.895498329,6.309304621,3.175482335,82.33105427,89.44513222,0
1194.829684,6.255849459,2.346047527,3.709547507,93.86543769,85.13993589,0
985.1493194,4.624907344,8.650831399,3.801897749,76.80366435,77.23738489,0
1004.562755,3.606632248,-0.418313557,4.313000203,75.48066887,86.40049828,0
1065.334015,2.288778259,13.28704235,5.184041775,74.61058346,92.78532558,0
998.5492994,4.472647862,10.25469783,2.974365153,88.29551186,84.86848519,0
1387.357691,4.995188527,5.84747819,2.374693245,73.86596374,84.97284665,0
1823.683051,3.242018171,6.523565901,3.736243355,82.90306732,75.27216572,0
854.8778752,4.349443306,7.257429684,1.62689422,98.83499862,95.44204798,0
570.5689571,3.563712046,5.02709903,2.185555041,75.65044386,94.44546578,0
1019.101283,3.779161121,6.981547869,4.199257136,81.9482556,79.89440811,0
1952.898268,1.014613531,6.140000056,2.85104595,88.85957532,82.75711541,0
768.7139012,3.733862316,6.264318207,1.55016905,90.96264282,98.14220673,0
1623.690882,5.163243163,6.953652659,1.212236322,82.00851291,72.66429179,0
1637.195285,3.242316933,3.216180504,3.058460015,97.44232082,90.04288391,0
856.2441154,4.063031642,6.59892431,4.370275844,95.08542761,78.41386227,0
1249.144078,3.092859152,6.908619367,4.354254933,101.6782793,101.7807788,0
1619.938818,4.432530012,6.822124053,3.133056603,87.02077691,84.63446729,0
917.3052907,3.740172163,5.960423111,5.410691303,81.84617429,96.60378518,0
978.746874,2.872910151,9.34464444,2.874215561,79.80841574,76.38672652,0
846.4116801,5.599061761,5.615868613,2.833718852,91.68433022,71.51471318,0
694.8351443,5.114718416,7.068314767,-0.080923092,83.47413061,81.65740543,0
822.7528592,3.274111883,9.743243835,2.463164461,81.16996267,86.62683458,0
621.6209066,4.597345971,6.30155965,4.022418042,82.62055283,78.89268318,0
1061.929214,4.644894403,7.036158169,4.876753604,79.79571418,91.58307426,0
780.5093691,4.770761482,6.259038409,2.00371844,90.38825335,81.90046432,0
1131.825069,1.966892925,9.593424484,3.554702795,71.04900181,63.18562838,0
505.4365238,5.207927849,5.855688596,4.256254839,91.63619551,89.52811979,0
1165.808081,3.316361244,9.708386443,3.013449784,96.11858512,75.17462941,0
1341.735137,3.57060648,6.241030263,0.260063451,81.02945034,80.38402618,0
352.1925251,7.165458103,4.351350691,3.296747999,111.0644433,99.53131204,0
1180.919799,4.362248057,8.198432926,3.913716749,88.21145573,101.7281172,0
1479.684147,3.536413029,5.738330416,1.863092526,69.2638842,78.24506565,0
626.6256435,1.353646753,8.051252248,2.695014563,84.62508512,89.77786631,0
1635.400335,5.667716961,-0.323510962,1.613404749,88.75187374,78.4772551,0
1196.656653,2.385748395,6.513013155,-0.084177058,93.38761067,81.13127021,0
803.2458505,2.795873316,5.350986753,4.232405294,84.91083371,77.94224585,0
1030.480823,3.602377241,3.841853284,2.995501759,75.86115669,66.7565632,0
1245.414419,5.69969415,5.116897495,4.917209996,74.86023258,84.95055224,0
1076.601887,4.927887984,5.065742139,4.02878663,80.15680858,86.88165387,0
1238.564597,3.810594988,6.380035513,2.574948286,81.30669565,77.28998255,0
727.7642424,4.369950476,3.081683847,2.900183208,74.38031002,94.87791711,0
1109.276288,3.279537169,7.290684451,3.679412869,79.20624207,79.63919783,0
555.1999261,4.167584427,9.915536963,4.1602601,95.91350229,77.62788175,0
1011.070879,4.088004094,7.202321242,3.387204757,107.7809513,89.26503118,0
733.6323255,5.162523875,8.522471523,4.326711774,97.06554057,68.5731801,0
792.5645201,5.160613747,9.236406137,2.643997516,103.670333,93.06679032,0
1482.632611,4.592772859,9.59122378,1.803427744,99.68942162,79.97830843,0
1431.958542,3.565182931,11.17534673,2.922228896,97.99756394,93.89286076,0
1263.198342,4.890186753,5.251995004,3.246221869,83.94644484,96.88130526,0
667.6905324,3.889637841,4.703790037,1.558157526,89.69093054,90.40153442,0
939.2570426,2.701702758,8.458664121,1.395933499,82.95256789,75.88026707,0
1474.584195,3.51605465,8.270665549,3.536863556,85.37071405,71.49168294,0
1099.60092,4.101432381,8.439188249,2.512371778,88.8180052,69.65927337,0
1861.765339,5.09225894,11.22320614,2.800990913,96.56279382,95.02910702,0
1187.661244,3.779766193,6.528424772,2.568368801,93.07988058,82.65199888,0
1117.217191,2.548961547,7.565391399,4.824721082,86.05804884,78.00778205,0
941.8092375,4.06809002,4.049029371,4.514113392,88.66646489,82.67917848,0
1096.739317,4.136147248,11.83830281,1.515175572,93.20156409,94.80621209,0
996.6355573,4.223005155,5.658637697,2.360648144,96.00873326,91.78739785,0
1297.838037,5.103845819,5.72946018,4.020005122,69.77205804,88.38506156,0
1384.845811,5.222707888,5.633125272,3.722323485,75.07133243,90.37886057,0
774.9036888,3.286946953,4.887760353,2.950250445,101.2877264,85.80172355,0
584.0684663,3.26062785,4.676407378,1.634879754,87.26956516,87.02113057,0
407.3281194,2.751761547,5.190739293,2.180951945,82.91108088,86.21025231,0
1227.796964,4.838578804,3.08551018,2.379878919,84.83800632,83.99938754,0
663.8216878,5.73858413,4.536705199,3.332393197,84.83553633,91.53373884,0
296.4882925,3.621901687,11.37240778,5.044472586,94.69525338,87.61282106,0
1186.002512,3.710283322,8.339137859,2.175743718,74.70380327,75.19284969,0
1922.549831,5.760139068,8.814760442,1.768757703,88.29733296,89.28874386,0
1047.875181,4.606669424,9.443021969,2.869696228,90.95341275,86.47247066,0
1343.471771,4.523482846,11.08533641,4.238086777,92.755215,90.11413469,0
1078.640275,2.570900193,2.071443621,1.26374044,90.67436795,82.95793086,0
1015.388621,4.814473683,3.425292212,4.744360981,94.19087476,92.11740314,0
1371.676769,2.885036391,4.490690848,2.793562365,81.12764619,83.38591449,0
948.4039095,2.639175777,5.325675509,2.118815997,76.69836721,91.23879687,0
1143.58731,3.583874108,5.748576524,1.079772856,117.4840533,79.43528484,0
1162.594232,3.297048732,5.382556118,3.847824928,84.38482379,80.12745946,0
816.1683412,3.734080367,7.048272283,2.794594566,85.78654635,90.02052523,0
1397.214822,2.270822039,6.588238477,3.204846579,96.13408117,80.68226606,0
988.7640852,5.150579568,4.692913012,1.919025911,107.1530715,106.0578269,0
785.4891942,5.353223553,1.061128058,2.617084759,81.4656626,89.66444987,0
1237.778445,1.663189031,4.017828237,2.416102504,76.01421678,84.24923486,0
735.5362064,5.174149367,5.126903367,2.879288274,73.09415979,92.19900777,0
1059.863405,3.027365644,5.882301408,2.196537208,107.1172747,79.1931959,0
1046.808351,5.028370644,3.675831352,1.158982847,75.54271616,93.23014819,0
1430.063448,3.917864209,5.272983834,6.274199694,87.66932876,92.95235217,0
1216.144382,4.034530677,3.672531529,1.363914903,76.27258202,96.53534058,0
1041.240564,3.777882821,6.185451621,3.217750808,70.61972898,79.59190469,0
1336.218205,5.454555045,3.817271679,0.873566606,84.49149576,71.77266746,0
1536.572642,2.512494385,4.377738359,0.603543076,76.74656,77.89845361,0
1245.233607,4.729408406,3.228289673,3.11739179,79.70045889,81.18369484,0
1053.623417,5.321596198,6.116248261,3.209241105,112.0732612,100.672116,0
590.8573187,4.859608097,4.333880575,4.513798789,93.09875325,105.9501203,0
677.2102179,6.789638697,8.766960667,3.479456209,99.17763423,87.44662305,0
943.1713535,3.365263885,7.514625667,2.820227138,97.89591475,84.09390608,0
836.6707292,5.148765787,6.32537033,1.860479707,86.78966892,80.5009217,0
984.560044,3.872691238,4.506286257,4.798814482,82.72337969,92.2469035,0
1069.827474,5.480087292,7.451300763,4.114621495,90.98721534,105.8858139,0
1235.392464,3.990773205,8.226752223,1.504404627,90.02140924,101.8585089,0
1025.325428,3.534549062,6.856721031,3.045556474,81.17433499,95.37976613,0
1220.275575,5.567286645,10.50925464,3.172862678,89.55817397,95.23302531,0
1072.566045,3.410125673,7.649093295,2.585215612,79.52404352,92.32309886,0
358.5867018,2.304729089,8.784018044,3.926220583,85.94250483,83.52709354,0
721.2326122,3.37978374,6.833913539,3.998079766,83.97659831,76.63451777,0
999.5693555,4.742839536,8.189161133,2.771417163,72.77352889,83.79185911,0
626.60684,5.670446502,4.508046918,2.662956905,59.78610144,88.22339602,0
1259.975055,4.13335525,5.354004092,4.798750155,76.731241,69.46366101,0
1585.762791,5.581836481,7.373408884,4.119406671,109.649256,82.47049271,0
1476.566648,2.370190094,7.355248704,3.086832468,84.28381862,75.74067645,0
975.2949952,3.468083842,7.769029557,1.044949153,97.31161793,94.13841161,0
1571.754148,3.653709859,9.250982231,3.412800128,62.50665828,78.50291598,0
1102.03361,3.862528687,2.93757207,3.837700158,75.90056718,87.28220332,0
932.0199101,4.100913266,4.063868631,-0.305425954,71.74612459,76.99979707,0
835.3090678,4.829093149,7.073931603,3.302243338,85.57239988,99.97699326,0
944.1356097,3.466231794,4.68909092,2.499969616,117.0634658,66.99243063,0
914.1381135,4.166834424,14.9444206,2.734974864,93.52286732,88.75840377,0
1109.645678,3.945852532,7.789299048,1.911142857,108.3473504,71.22742332,0
1106.200893,2.888932115,6.304172878,2.822172852,84.94675927,78.9066735,0
1051.066107,3.863599973,5.211326817,4.670389891,104.3784325,86.06186704,0
1202.928359,3.827608564,5.299594292,2.464321801,112.8790805,86.55357031,0
1466.726196,3.801903322,6.575351653,4.158688271,86.6875712,86.29266841,0
1382.343947,4.038111348,6.779954832,2.032402537,81.52882347,85.51749141,0
530.285711,4.090808249,5.358252138,3.910507431,72.18626876,77.58155738,0
156.1276028,3.481245785,5.817119384,3.001987027,84.2912769,82.35946677,0
1377.011969,5.527257681,9.860711438,3.422429795,88.9827601,84.31634016,0
571.5924556,2.596623245,9.961262407,3.008583907,112.3714434,85.95360397,0
971.3321093,3.13483587,7.13008495,3.769950279,72.46031231,83.34319527,0
640.4604409,7.335956349,3.146850682,-0.081102142,88.71594272,91.29590421,0
419.3068468,2.754410374,7.846257892,1.296209624,66.22830254,84.9338697,0
1239.511955,2.37549439,10.3857061,3.500496598,82.87884605,86.01325968,0
1315.704306,4.881372094,9.924452755,0.547753975,91.73674429,80.17347652,0
848.2213597,1.507456175,8.336064632,2.363303573,94.15099783,73.47558073,0
143.1351977,3.717671308,10.05605739,2.934790991,95.06827696,85.54028931,0
858.8144431,6.57498991,6.633460681,2.006231835,92.76884839,96.07446044,0
1187.131402,2.146076893,8.070257425,2.170126317,94.96506328,88.43861231,0
532.3809509,1.621642617,4.798061084,3.32589864,88.54886955,75.82506059,0
1114.175972,2.200982558,7.23066364,4.211153947,75.42560433,92.14740026,0
1044.641553,5.078031482,9.82383561,1.849860742,65.78011644,80.64882932,0
1252.752025,5.349732064,5.026441471,2.309930165,81.43974614,91.1465398,0
1091.853129,3.384893444,4.346391426,2.122486832,86.3846148,80.31204135,0
709.4258707,4.819854885,6.743722348,0.094344298,103.0471816,87.5330644,0
1468.800026,5.668306393,5.933344491,3.170054148,86.7927799,78.81502663,0
994.5146494,6.144815697,8.122869303,4.121661295,85.64117159,79.06947504,0
1040.443411,3.704397663,5.366851185,4.219971849,92.62632552,68.33734633,0
723.3562143,1.238233939,10.79609904,1.955080348,84.75985615,89.12074819,0
894.8512121,3.014945293,3.275809755,1.497962342,97.72650399,87.70169635,0
740.3190501,3.487834966,9.634336966,3.025926657,111.7520034,88.26442716,0
989.468879,3.689273444,4.587876929,3.995128424,114.2894262,86.75330561,0
1649.097968,3.774568719,2.010043164,3.185820538,89.16448753,76.37749967,0
569.8346,5.342673518,7.094687891,3.347165563,92.04270838,93.65899264,0
485.2535107,5.529314112,5.863480035,4.370197113,106.9462734,93.927793,0
1564.909615,3.793991615,3.72597658,2.113036129,86.20045573,76.11762535,0
976.736713,5.318181851,2.296557771,2.736035896,96.1503057,89.32123991,0
815.8245415,4.42919364,6.479098032,4.961526614,74.37807844,92.74991185,0
1413.966641,4.077407167,8.939592229,2.763826652,84.26993022,79.29901727,0
838.0345611,5.087852989,7.962383733,1.479195641,101.8733754,81.03964311,0
1689.1034,4.086702458,6.641766622,2.196772684,79.38165239,89.34113408,0
1287.274055,6.469373413,7.697118933,1.874184179,86.46338586,68.89670231,0
879.2310071,2.2739066,6.431964669,3.428595103,69.10948425,73.11482778,0
1805.057875,3.381794921,2.925689392,1.924863596,112.0692195,74.10224992,0
837.9997769,3.848177324,2.947765037,3.325241103,103.1563368,66.03683635,0
1309.73338,4.527343229,5.992078678,2.116721738,90.25719479,94.84939774,0
1154.752403,5.521552585,6.098366784,0.451945754,94.09015446,64.11868186,0
1505.609451,3.970721719,8.627456696,3.367943744,92.75077728,87.43110663,0
1596.528919,2.293324421,8.393260559,3.178156418,104.611741,92.11683395,0
1061.201452,5.011016676,8.012832539,3.621309379,81.77439949,81.06404046,0
786.3037454,4.905950519,5.799293217,2.192415337,96.78721144,77.31632375,0
1210.99025,1.669769609,3.048369575,2.06454663,100.928998,86.32842451,0
812.7996206,3.99543504,7.530177843,3.48176023,102.5839116,84.01833001,0
1754.685537,2.091829803,7.812923283,4.822823487,60.88754939,94.03504862,0
1097.787366,3.202418683,0.528671344,3.013401611,80.80870626,57.7147886,0
922.137457,2.916629288,4.414154534,3.509502115,75.76995254,74.81292524,0
1114.638107,4.971117638,4.772364057,2.614094779,89.79505943,89.61576884,0
578.5057987,4.140196209,6.795875503,1.147643374,63.80763737,84.50447443,0
709.9350865,2.457290799,4.491598918,4.160915303,63.45252531,91.52034159,0
1470.144868,5.056079156,6.404663578,4.090097087,114.0411399,86.62019976,0
820.0870024,2.279433011,5.973662649,3.85292883,95.41227266,82.65262937,0
683.5811561,4.396136549,6.102126321,2.781665474,89.45211092,80.97711557,0
1237.828463,3.023187197,4.709014266,3.71646732,92.36407177,107.2505502,0
1464.996454,3.561187501,4.902537365,4.072514157,89.75609108,99.34946274,0
1301.633659,4.605124898,3.799332351,4.944190422,99.96820788,88.95505098,0
1398.61669,4.625739279,7.450168601,4.186231326,80.4106697,84.78463893,0
785.121719,5.604362888,7.927756571,3.07658547,90.23937791,89.38132549,0
552.3662666,3.90129556,4.573455125,1.430096093,90.72905522,92.26834718,0
1575.466778,4.367741036,10.30160024,3.186789957,75.4377045,88.18826686,0
937.0620564,3.474715213,5.713496381,3.307892875,103.3237967,76.48619877,0
962.2084442,4.218387859,10.32546406,3.85083573,82.65187912,101.8451077,0
1514.86795,4.527383258,4.894682065,4.624670231,100.20906,86.46208228,0
1244.680503,3.882028183,1.433555559,2.885819386,89.37895272,104.1393003,0
1209.56072,1.835499419,7.505494562,5.521184628,107.603018,85.87147487,0
1807.750821,4.397765076,7.121362763,0.888855576,75.50345094,81.54346648,0
824.7686194,4.437473773,6.585984488,3.503210247,74.98289438,97.84140124,0
1374.744045,3.183791828,4.894418804,2.041775529,77.13165291,87.01186958,0
1069.954594,2.458735557,6.413569436,0.7113336,89.59954661,85.33422635,0
1144.007298,5.771054981,5.221851355,2.757870748,106.4976207,71.99635794,0
1584.963949,4.589734613,5.744126084,1.251392762,107.1171234,90.60217805,0
1227.742515,3.725102763,8.604080639,2.806286522,60.28037679,79.06689617,0
1238.403628,2.63556054,6.960543074,3.041723098,90.99648593,79.52208791,0
1425.377568,3.013822206,8.024878468,4.342249691,49.44455667,79.09451155,0
922.2665447,5.563108476,5.920328733,1.190897838,97.54038153,88.39033835,0
756.2766164,4.165194329,5.644956635,4.090134199,101.418033,68.64623726,0
684.3167821,3.33929552,3.616293673,3.11769654,87.5170687,81.89154657,0
361.7751937,4.611627077,5.574908469,4.234618984,89.00777893,93.80278991,0
1769.672495,3.022722175,-1.802786389,2.48189859,88.88366672,71.54331131,0
663.877072,5.801011636,5.024445084,1.401306496,78.58669698,85.72878961,0
972.5612317,5.623360642,6.295314557,1.539000809,93.18046942,77.6860058,0
953.115345,3.440111115,7.909184136,1.449831056,85.22310398,79.96306881,0
1157.592344,3.245595704,5.828305306,3.573376984,99.16350051,100.5515226,0
1335.508024,0.858240162,7.369183856,4.772306427,86.63647679,67.49510816,0
1351.165721,2.222103074,1.050528347,2.322058168,77.66772272,91.65630338,0
845.9228965,2.39263627,6.357907869,3.754962358,69.56962395,79.22071731,0
991.5074002,4.162228409,2.301243018,1.17186953,65.6312221,78.72336015,0
1148.902983,3.608519555,3.479241211,3.216385499,103.7501121,72.88437658,0
962.9581058,2.385597415,6.03208613,3.80227514,82.50652777,91.53899637,0
1612.570952,3.662603149,9.69065997,1.26225027,92.06289028,82.08595384,0
1221.841233,4.606404577,7.428016909,2.755339837,109.3987587,80.82330586,0
1307.207225,4.63340722,6.545577493,3.859100569,81.24634802,85.09836929,0
1282.008444,1.720395663,6.451174026,-0.520524777,80.47027019,82.29712874,0
1460.71585,3.846083823,4.715927767,4.602543674,86.41405897,63.9931212,0
1113.357546,2.339991068,5.140041467,3.424415251,88.35319241,79.09175817,0
596.1088182,5.082074437,7.568440114,3.860073177,110.6506162,92.95440891,0
1189.890783,4.9409757,3.036598704,2.504736865,106.7898471,68.93383536,0
822.0250872,2.922367328,7.982635126,0.932733022,95.45050499,73.100621,0
864.9841614,3.080745757,5.528732332,3.640875548,105.3929652,79.73208605,0
1255.227407,3.446479539,8.563892687,2.90089161,85.86137185,76.74376581,0
1483.399075,1.296647926,8.902733643,3.038538547,91.58997481,83.72114518,0
1057.445052,4.403161808,2.317289969,4.305128382,84.38183627,73.06923248,0
1158.091554,3.672586544,5.046048092,3.914476649,72.51557941,80.12145476,0
1645.775231,5.164210099,4.36118078,5.305484901,102.4464969,83.52005468,0
1134.263613,2.681908938,1.968180087,3.184625075,94.38038481,90.48940416,0
1960.58909,3.257052462,3.918666809,2.170545075,88.21688168,96.44789386,0
1247.928376,2.19216969,12.60313961,2.773899784,87.97038581,81.38452846,0
433.7330343,2.794851324,8.023774741,3.498796047,69.92542155,102.8806024,0
1313.669567,2.581621605,11.29321992,4.219027823,76.270296,82.16095419,0
1183.405435,5.195168415,8.5727461,1.239559258,92.03383804,92.28875148,0
1501.413464,3.162085781,4.645392097,3.010245138,81.65064799,103.3150773,0
1285.613473,4.149010822,5.545572008,4.931449988,85.38744351,85.39308409,0
1001.540406,3.543083915,7.971090451,2.711749355,86.74412722,70.26473378,0
621.4956173,2.476641681,7.593765509,4.117214226,79.81037477,84.90903857,0
976.8418599,3.798039492,5.056644961,3.591741033,76.38498016,77.88357112,0
752.317841,4.718923998,2.725017074,4.147032728,68.65170843,81.25567973,0
846.8167926,2.550688729,14.71940297,2.02828735,86.24178065,103.8497688,0
1256.002442,4.970935349,6.147125819,2.033517996,95.42330257,71.77236577,0
1634.466577,2.980334894,5.685652767,3.024326271,68.27639029,87.00466822,0
1188.135035,3.420419289,6.78333616,1.161333855,87.7114261,75.2227872,0
631.4409283,4.636819748,5.893178527,2.676311272,91.37371903,80.92342059,0
1205.610934,3.203876611,6.806822269,3.303451989,76.12503516,91.44842335,0
1468.82102,4.045089831,9.717368215,5.141562728,105.0657017,87.18163943,0
836.5759835,3.622371005,6.188628801,3.483261827,83.37141557,81.74967731,0
1003.093992,4.155241608,3.593223902,3.750274165,86.78488374,77.50199675,0
1055.140868,1.143113073,6.095890514,4.397371016,86.06476599,87.16078192,0
775.2855904,1.804381822,5.338995546,1.842410893,66.75070693,101.0768672,0
1276.898152,4.739160407,10.05974734,2.801900805,100.1050249,74.98648057,0
1007.668148,5.244617687,9.427797662,5.91049511,76.53377478,103.1166389,0
1196.836355,2.907415956,6.768812501,2.905053333,85.16175382,95.99497451,0
739.3777378,3.707165977,3.303160363,4.339716899,95.17193202,97.69353368,0
896.8895949,4.353663103,3.435269341,4.156485453,105.5308411,87.08432381,0
1302.833475,4.831861122,6.537808154,1.226263543,75.04081262,95.71129776,0
919.5083968,1.566787274,7.340807423,3.372575132,82.64219697,73.91168718,0
1654.437348,2.936751704,5.563442952,3.176096967,104.5890236,77.31956092,0
910.127335,3.600904744,5.299576039,3.395950545,93.56456655,91.65813814,0
1128.639654,4.843768237,5.018001917,2.095065024,96.05405631,86.95845055,0
1376.406791,6.99811658,6.441515099,1.659696586,75.38641917,82.51620742,0
553.5719935,3.726393128,0.54309412,2.428788,83.44948564,58.97391109,0
433.7169158,2.311627045,3.746683428,2.882646003,85.98597481,79.64525952,0
516.0202899,4.482721693,4.932372886,4.421981337,77.70526291,72.2594622,0
1491.904436,5.585194947,9.518757987,5.180772984,67.90516449,88.93534311,0
856.8496489,4.129616945,4.465465895,4.675917415,81.87401729,82.08831471,0
1945.36975,2.912021746,6.951170355,4.032222253,104.2514584,77.71699456,0
852.5133405,5.14959273,7.066356877,1.794791685,88.71008159,110.4291048,0
1114.592956,4.796254742,9.744791264,2.50932459,104.491491,94.38174477,0
1589.738483,2.768702987,9.656443517,3.251911263,90.14825097,94.55872141,0
1752.132511,4.457710741,6.356242578,2.241073154,78.82350724,106.0221514,0
1771.526252,5.196718681,5.311288147,3.692646783,103.3314282,92.02191783,0
1472.928181,5.418268051,4.840417243,3.86458333,90.54791369,76.29045991,0
1408.421884,3.92026123,5.897341944,3.643548075,99.54206599,75.12103648,0
1257.384432,3.570304665,5.414916614,4.230161525,75.18006195,93.64902759,0
1322.426377,5.472728586,7.884068523,1.914490544,100.4650755,63.4064572,0
857.0849993,2.547807396,7.550774544,4.119394445,100.8266713,83.22220369,0
763.6303908,4.526295149,7.979502978,2.16522546,91.47720573,62.28875622,0
1048.81894,2.355968047,9.648209279,1.870876857,78.31693497,84.98843508,0
990.4353821,5.278451527,11.1571728,3.638539361,87.44789406,92.54070251,0
891.3701827,3.690345381,6.811658484,4.459048275,95.33549377,86.79415535,0
1293.735607,5.522299883,9.248659428,3.585616184,90.81484024,93.38109359,0
1384.356823,4.589695308,5.62084954,3.024964829,95.21299286,103.6482694,0
1080.94241,2.532135724,9.462517459,3.372184591,100.1469509,82.56461563,0
1567.135528,5.709553278,9.153772893,3.163712302,80.21864016,112.0765078,0
650.4088101,5.86149432,9.021039925,1.648858925,74.13909255,86.12669956,0
982.2191893,5.058743791,6.735174603,1.508855826,87.54953438,93.49165063,0
799.1121878,3.086094562,4.82910459,2.905408945,84.04308209,77.88937285,0
396.712184,3.632783255,3.013678905,3.095828203,97.43015696,100.1931398,0
1021.06176,4.174512661,6.399906981,3.013598854,75.10601932,94.41710199,0
1007.388372,3.155547521,10.33253136,3.811321936,100.2445825,98.71451303,0
1579.70741,6.030815887,5.725387747,2.741427941,104.2433453,84.54504422,0
1270.78409,4.173191766,8.462816464,3.675575018,88.00365957,71.44582436,0
691.5346115,0.755982343,8.609878501,2.826495879,88.72883351,88.6039744,0
1698.932398,4.407226975,5.790784448,5.188030754,78.78944199,67.02980187,0
1477.361793,3.582211124,9.790862094,3.096856472,81.48806921,80.63814196,0
1253.734196,3.910088133,-0.771651861,5.808867134,83.09995983,85.91080437,0
970.7305654,3.557656761,3.443124303,3.422413909,105.3152808,107.7722429,0
714.1962671,4.9684557,4.210919259,2.743587395,87.13755057,87.18548612,0
919.7276284,5.343625334,4.450712443,1.920662428,72.13392452,85.39537469,0
1431.062017,4.339663795,7.340657378,1.268533711,91.06425211,83.36967576,0
1709.605207,3.592826575,7.225094508,1.810269259,97.9154815,70.57909095,0
1590.135235,3.950395354,7.48497643,1.944472429,87.69506357,84.8582584,0
878.9027024,4.02351954,7.990203735,3.473784024,105.6305613,85.02882676,0
658.1338983,3.037083952,4.124738577,2.368601555,97.33010401,74.31391505,0
1099.310186,4.694714378,3.454559833,3.224312463,75.41045524,72.13254386,0
431.0462221,4.552050789,7.490799205,4.538374035,81.38280625,79.18429317,0
1163.1087,5.848529488,4.924419816,2.894629978,90.71471538,84.64932979,0
998.3390948,5.506419736,2.573812387,5.494988038,68.00572914,79.42445819,0
886.8872243,3.177190099,8.928360711,1.589026824,92.03628085,73.4912455,0
491.8539265,4.984358049,9.987754766,2.819299742,66.86101087,86.89272252,0
1229.760037,2.85885594,10.39290222,2.352824492,100.2812015,89.38866824,0
863.5547061,4.835118521,6.967519304,4.123807927,98.88728422,85.21297709,0
640.5291075,3.380062961,8.06483024,0.312250044,94.05737633,78.37017286,0
44.70822535,2.772096132,9.924670558,1.268261653,79.88945963,89.94841021,0
1040.369783,4.336054411,4.896460525,2.871183813,90.0424339,82.0946271,0
1670.288059,0.790519446,9.27669421,4.861653265,81.83947015,72.10916293,0
1631.440725,1.898829311,7.188490585,3.271010201,75.63021667,94.36244355,0
890.0163102,3.787009739,8.784279131,1.378143055,83.93508386,87.53508019,0
839.2257789,4.09893012,6.965232552,1.563400089,96.37918644,82.80709694,0
1214.07099,3.556817476,9.740641774,5.007587643,88.52577031,68.28947795,0
700.5650963,2.104676442,7.058809406,2.254638241,105.4085191,76.55139721,0
1155.627165,3.018529789,2.790052351,1.868443953,97.18936647,104.1856571,0
1318.128097,4.469451193,10.12981658,4.772847073,95.90428977,68.91657938,0
1479.426628,4.698138125,4.131173148,4.213316407,68.69288141,81.4865072,0
1014.946073,3.980532259,9.632645526,4.528871572,84.57809764,83.83664238,0
978.7141874,5.388200537,6.274392796,1.859949744,75.22753107,87.20476789,0
742.7060946,4.476876428,9.440027463,1.169873231,85.80396544,69.02829064,0
760.5918761,3.103053215,9.336921537,3.159799787,79.68068651,85.74176256,0
970.7323878,3.663397536,7.575357436,3.40215136,83.46874056,67.13894538,0
1178.577927,2.316560611,7.771338294,3.437522164,100.7339528,84.97428796,0
1369.754619,3.870233212,7.556571543,4.773820723,93.70299915,77.47602081,0
768.8873673,5.334520743,1.465438109,0.919479492,100.0853731,75.34130733,0
1572.440999,4.822348102,6.795825547,4.031634062,68.79180269,92.34817159,0
955.1067396,5.682411191,3.70983956,1.684049947,88.69569636,81.64393757,0
1042.521447,3.636537707,6.927967859,4.026882385,99.60045978,88.73710805,0
788.4759123,5.615319753,3.642643634,2.430051955,106.075551,89.06826911,0
201.5159089,3.768034928,3.537620147,2.023233845,69.42293932,96.69953489,0
1359.415889,5.765902099,10.51233625,2.268116752,83.78219637,71.91742258,0
1307.895364,3.973771903,9.17361847,1.265267759,100.4107201,93.19015663,0
951.535355,4.848677649,6.489643538,3.048514728,85.69266025,84.16461622,0
1073.446751,5.770134837,6.961921626,2.072791931,77.07498791,80.2187542,0
1230.578726,3.767886846,5.880209936,3.943557877,69.40000986,72.50749481,0
503.1089501,4.262066785,7.92469094,3.768067297,76.61558158,90.06590862,0
864.8315629,5.54663611,4.809864084,5.025788463,67.73317998,74.77775479,0
1327.992638,3.840396203,8.984350657,3.43959298,88.70152548,89.17806587,0
610.9987019,2.414929261,5.867282897,3.62481332,98.75572223,103.2783077,0
1152.745276,6.571608466,5.45038251,4.680119774,72.86830289,93.7997704,0
575.1963684,3.436282643,6.554282546,2.246804765,91.09275689,97.91434325,0
1213.250494,4.190507261,5.022132925,1.214090145,98.14325235,76.80995223,0
1037.525481,5.387208003,7.321705874,3.240112871,87.96750008,91.62733046,0
484.7038644,3.269807316,5.156593527,1.292839837,68.67166846,72.55785045,0
1457.658774,2.790558504,7.671309007,5.944726408,92.63453866,81.66517097,0
792.8929481,4.304484756,9.540016347,4.74659795,87.34423666,101.4127206,0
766.411647,1.848308323,4.701695783,5.5967716,86.12194422,77.92157794,0
1120.199219,3.654512708,6.173561357,3.074936372,81.43795305,95.11356184,0
1452.023072,4.294046397,7.653326783,3.660688312,89.04144912,94.15646733,0
694.4623634,3.676057724,5.410356613,2.448629482,94.1178149,94.7474125,0
1071.587947,2.147858868,7.660801402,4.059509767,116.6877776,71.32998024,0
1200.085775,5.913013547,7.888497152,1.541348146,89.34798482,89.25200966,0
1292.586963,4.124245785,9.208154441,-0.051711827,106.1336939,82.43401434,0
1111.754544,5.717382541,4.985024885,2.051147257,92.293061,94.88496858,0
921.5402563,3.6879565,4.143061899,1.253431829,86.80566007,67.449996,0
